	ID	Name	position_from_start	position_from_term	actual_count	downsampled_count
336	rna-XM_707823.1	XM_707823.1	42	516	51.0	20.0
337	rna-XM_707823.1	XM_707823.1	157	401	29.0	20.0
338	rna-XM_707822.2	XM_707822.2	845	2071	38.0	20.0
339	rna-XM_707822.2	XM_707822.2	857	2059	30.0	20.0
340	rna-XM_705523.2	XM_705523.2	443	2008	23.0	20.0
341	rna-XM_705523.2	XM_705523.2	1292	1159	29.0	20.0
342	rna-XM_709793.2	XM_709793.2	699	168	22.0	20.0
343	rna-XM_709806.2	XM_709806.2	2057	292	25.0	20.0
344	rna-XM_709807.1	XM_709807.1	812	499	23.0	20.0
345	rna-XM_019475231.1	XM_019475231.1	211	128	22.0	20.0
346	rna-XM_709841.1	XM_709841.1	403	1112	30.0	20.0
347	rna-XM_707710.1	XM_707710.1	373	248	62.0	20.0
348	rna-XM_704890.1	XM_704890.1	477	333	24.0	20.0
349	rna-XM_710962.1	XM_710962.1	302	1201	66.0	20.0
350	rna-XM_019475256.1	XM_019475256.1	18	339	37.0	20.0
351	rna-XM_019475260.1	XM_019475260.1	347	1024	38.0	20.0
352	rna-XM_705056.2	XM_705056.2	131	1246	26.0	20.0
353	rna-XM_705056.2	XM_705056.2	190	1187	21.0	20.0
354	rna-XM_705056.2	XM_705056.2	324	1053	35.0	20.0
355	rna-XM_709362.1	XM_709362.1	308	166	25.0	20.0
356	rna-XM_709350.1	XM_709350.1	523	2732	24.0	20.0
357	rna-XM_707506.1	XM_707506.1	712	1037	124.0	20.0
358	rna-XM_707492.2	XM_707492.2	4	578	36.0	20.0
359	rna-XM_707492.2	XM_707492.2	107	475	44.0	20.0
360	rna-XM_709171.2	XM_709171.2	1109	655	26.0	20.0
361	rna-XM_705590.2	XM_705590.2	107	1063	29.0	20.0
362	rna-XM_705590.2	XM_705590.2	911	259	38.0	20.0
363	rna-XM_709468.1	XM_709468.1	57	435	28.0	20.0
364	rna-XM_709468.1	XM_709468.1	245	247	32.0	20.0
365	rna-XM_712051.1	XM_712051.1	261	528	27.0	20.0
366	rna-XM_712051.1	XM_712051.1	290	499	62.0	20.0
367	rna-XM_712051.1	XM_712051.1	323	466	26.0	20.0
368	rna-XM_712051.1	XM_712051.1	465	324	38.0	20.0
369	rna-XM_712051.1	XM_712051.1	591	198	24.0	20.0
370	rna-XM_712051.1	XM_712051.1	757	32	161.0	20.0
371	rna-XM_712744.1	XM_712744.1	4	404	41.0	20.0
372	rna-XM_712744.1	XM_712744.1	51	357	24.0	20.0
373	rna-XM_712744.1	XM_712744.1	116	292	33.0	20.0
374	rna-XM_712744.1	XM_712744.1	123	285	57.0	20.0
375	rna-XM_712744.1	XM_712744.1	128	280	23.0	20.0
376	rna-XM_712744.1	XM_712744.1	175	233	40.0	20.0
377	rna-XM_712744.1	XM_712744.1	181	227	25.0	20.0
378	rna-XM_712744.1	XM_712744.1	241	167	38.0	20.0
379	rna-XM_712666.2	XM_712666.2	1087	1601	25.0	20.0
380	rna-XM_712666.2	XM_712666.2	1136	1552	21.0	20.0
381	rna-XM_712666.2	XM_712666.2	1996	692	27.0	20.0
382	rna-XM_705550.2	XM_705550.2	1088	1363	23.0	20.0
383	rna-XM_713429.2	XM_713429.2	203	3430	112.0	20.0
384	rna-XM_713429.2	XM_713429.2	1928	1705	21.0	20.0
385	rna-XM_716626.1	XM_716626.1	314	307	118.0	20.0
386	rna-XM_716626.1	XM_716626.1	369	252	30.0	20.0
387	rna-XM_716619.1	XM_716619.1	332	166	49.0	20.0
388	rna-XM_716604.2	XM_716604.2	1401	741	25.0	20.0
389	rna-XM_716595.2	XM_716595.2	452	1552	26.0	20.0
390	rna-XM_714842.1	XM_714842.1	542	34	21.0	20.0
391	rna-XM_714889.1	XM_714889.1	345	45	26.0	20.0
392	rna-XM_714941.1	XM_714941.1	578	1147	33.0	20.0
393	rna-XM_714941.1	XM_714941.1	1538	187	22.0	20.0
394	rna-XM_707632.2	XM_707632.2	380	19	247.0	20.0
395	rna-XM_019475320.1	XM_019475320.1	3	570	21.0	20.0
396	rna-XM_019475320.1	XM_019475320.1	213	360	32.0	20.0
397	rna-XM_019475320.1	XM_019475320.1	229	344	27.0	20.0
398	rna-XM_718026.1	XM_718026.1	45	258	40.0	20.0
399	rna-XM_019475321.1	XM_019475321.1	0	684	34.0	20.0
400	rna-XM_718047.1	XM_718047.1	156	180	75.0	20.0
401	rna-XM_718047.1	XM_718047.1	163	173	35.0	20.0
402	rna-XM_718047.1	XM_718047.1	226	110	21.0	20.0
403	rna-XM_019475323.1	XM_019475323.1	44	760	100.0	20.0
404	rna-XM_019475323.1	XM_019475323.1	598	206	21.0	20.0
405	rna-XM_019475325.1	XM_019475325.1	0	363	36.0	20.0
406	rna-XM_019475325.1	XM_019475325.1	28	335	31.0	20.0
407	rna-XM_019475325.1	XM_019475325.1	46	317	40.0	20.0
408	rna-XM_019475325.1	XM_019475325.1	51	312	35.0	20.0
409	rna-XM_019475325.1	XM_019475325.1	73	290	68.0	20.0
410	rna-XM_019475325.1	XM_019475325.1	77	286	26.0	20.0
411	rna-XM_019475325.1	XM_019475325.1	78	285	34.0	20.0
412	rna-XM_019475325.1	XM_019475325.1	111	252	26.0	20.0
